,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
18 Jan 2017,0.0197,0.1107,3.1994,0.3273,6.5370,121.0112,4.2407,4.0865,0.2345
19 Jan 2017,0.0197,0.1109,3.1928,0.3278,6.5317,121.2171,4.2479,4.0823,0.2362
20 Jan 2017,0.0197,0.1108,3.1875,0.3294,6.5208,121.0880,4.2436,4.0770,0.2353
23 Jan 2017,0.0197,0.1106,3.1891,0.3287,6.5131,120.8277,4.2341,4.0702,0.2354
24 Jan 2017,0.0196,0.1105,3.2069,0.3271,6.5123,120.7662,4.2317,4.0704,0.2334
25 Jan 2017,0.0196,0.1106,3.2117,0.3264,6.5105,120.8429,4.2342,4.0699,0.2339
26 Jan 2017,0.0196,0.1104,3.2220,0.3259,6.5125,120.5963,4.2260,4.0526,0.2361
27 Jan 2017,0.0196,0.1104,3.2088,0.3295,6.5047,120.6523,4.2279,4.0653,0.2367
31 Jan 2017,0.0196,0.1104,3.2208,0.3281,6.5286,120.5843,4.2251,4.0794,0.2359
2 Feb 2017,0.0195,0.1103,3.2354,0.3266,6.5668,120.5042,4.2247,4.1043,0.2338
3 Feb 2017,0.0196,0.1104,3.2178,0.3257,6.5736,120.5249,4.2259,4.1086,0.2374
6 Feb 2017,0.0196,0.1103,3.2404,0.3239,6.5908,120.5571,4.2262,4.1193,0.2399
7 Feb 2017,0.0196,0.1105,3.2438,0.3246,6.5801,120.7357,4.2320,4.1125,0.2404
8 Feb 2017,0.0196,0.1107,3.2445,0.3246,6.5981,120.8990,4.2351,4.1238,0.2427
10 Feb 2017,0.0196,0.1109,3.1968,0.3231,6.6480,121.0335,4.2429,4.1551,0.2507
13 Feb 2017,0.0196,0.1102,3.2027,0.3242,6.6440,121.1201,4.2427,4.1524,0.2549
14 Feb 2017,0.0196,0.1112,3.1970,0.3255,6.6475,121.1474,4.2459,4.1547,0.2672
15 Feb 2017,0.0195,0.1112,3.1953,0.3283,6.6480,121.1239,4.2462,4.1550,0.2705
16 Feb 2017,0.0196,0.1114,3.2226,0.3264,6.6572,121.3210,4.2521,4.1608,0.2709
17 Feb 2017,0.0195,0.1105,3.2042,0.3256,6.6460,121.2633,4.2502,4.1537,0.2696
20 Feb 2017,0.0195,0.1114,3.2013,0.3271,6.6592,121.3771,4.2538,4.1621,0.2822
21 Feb 2017,0.0195,0.1106,3.1833,0.3270,6.6550,121.3652,4.2535,4.1484,0.2819
22 Feb 2017,0.0195,0.1113,3.1929,0.3249,6.6488,121.2971,4.2499,4.1554,0.2820
23 Feb 2017,0.0195,0.1113,3.2026,0.3249,6.6594,121.1985,4.2456,4.1622,0.2804
24 Feb 2017,0.0195,0.1111,3.2130,0.3248,6.6637,120.9910,4.2394,4.1444,0.2786
27 Feb 2017,0.0195,0.1110,3.1974,0.3244,6.6514,120.8272,4.2332,4.1571,0.2817
28 Feb 2017,0.0195,0.1111,3.1919,0.3253,6.6522,120.8854,4.2362,4.1577,0.2815
1 Mar 2017,0.0195,0.1113,3.1738,0.3258,6.6532,121.0727,4.2413,4.1582,0.2786
2 Mar 2017,0.0195,0.1113,3.1670,0.3281,6.6664,121.1370,4.2473,4.1665,0.2721
3 Mar 2017,0.0195,0.1115,3.1328,0.3275,6.6649,121.2901,4.2511,4.1656,0.2757
6 Mar 2017,0.0195,0.1113,3.1265,0.3283,6.6669,121.1065,4.2449,4.1669,0.2664
7 Mar 2017,0.0195,0.1113,3.1049,0.3287,6.6697,121.0793,4.2419,4.1685,0.2539
8 Mar 2017,0.0195,0.1108,3.0960,0.3264,6.6774,121.2290,4.2486,4.1733,0.2516
9 Mar 2017,0.0196,0.1117,3.0751,0.3261,6.6794,121.4436,4.2552,4.1745,0.2527
10 Mar 2017,0.0195,0.1114,3.0775,0.3260,6.6779,121.1424,4.2445,4.1728,0.2535
13 Mar 2017,0.0195,0.1114,3.0854,0.3253,6.7193,121.0657,4.2416,4.1498,0.2470
14 Mar 2017,0.0195,0.1114,3.0738,0.3244,6.7211,121.0983,4.2431,4.2014,0.2478
15 Mar 2017,0.0195,0.1115,3.0879,0.3238,6.7758,121.1152,4.2435,4.2349,0.2449
16 Mar 2017,0.0195,0.1113,3.1062,0.3244,6.7782,120.8277,4.2335,4.2363,0.2445
17 Mar 2017,0.0195,0.1122,3.1072,0.3248,6.7772,120.9927,4.2392,4.2358,0.2448
20 Mar 2017,0.0194,0.1117,3.1147,0.3228,6.7704,120.4906,4.2216,4.2315,0.2418
21 Mar 2017,0.0194,0.1118,3.1205,0.3232,6.7833,120.5723,4.2243,4.2396,0.2439
22 Mar 2017,0.0194,0.1116,3.1089,0.3230,6.7604,120.4939,4.2216,4.2252,0.2438
23 Mar 2017,0.0194,0.1102,3.1191,0.3236,6.7590,120.5211,4.2258,4.2244,0.2419
24 Mar 2017,0.0194,0.1111,3.1014,0.3237,6.7622,120.4906,4.2242,4.2264,0.2442
27 Mar 2017,0.0194,0.1098,3.1085,0.3225,6.7740,120.0207,4.2051,4.2338,0.2429
28 Mar 2017,0.0194,0.1113,3.1018,0.3236,6.7959,120.2576,4.2137,4.2127,0.2428
29 Mar 2017,0.0194,0.1113,3.1036,0.3237,6.8069,120.3000,4.2147,4.2543,0.2432
30 Mar 2017,0.0194,0.1114,3.1004,0.3250,6.8079,120.3376,4.2176,4.2549,0.2433
31 Mar 2017,0.0194,0.1110,3.0904,0.3252,6.8198,120.4226,4.2192,4.2623,0.2425
3 Apr 2017,0.0195,0.1111,3.0959,0.3272,6.8193,120.5451,4.2233,4.2619,0.2437
4 Apr 2017,0.0195,0.1112,3.0927,0.3277,6.8177,120.6268,4.2272,4.2540,0.2440
5 Apr 2017,0.0195,0.1101,3.0897,0.3267,6.8191,120.6131,4.2271,4.2619,0.2461
6 Apr 2017,0.0196,0.1114,3.0923,0.3269,6.8283,120.7732,4.2369,4.2676,0.2458
7 Apr 2017,0.0196,0.1109,3.0924,0.3271,6.8955,120.7580,4.2320,4.3097,0.2457
10 Apr 2017,0.0196,0.1108,3.0811,0.3272,6.8810,120.7885,4.2319,4.3006,0.2453
11 Apr 2017,0.0196,0.1102,3.0804,0.3264,6.8778,120.6763,4.2295,4.2986,0.2447
12 Apr 2017,0.0195,0.1106,3.0735,0.3267,6.8547,120.6099,4.2257,4.2841,0.2440
13 Apr 2017,0.0195,0.1103,3.0932,0.3257,6.8544,120.2559,4.2129,4.2840,0.2436
14 Apr 2017,0.0194,0.1101,3.0804,0.3250,6.8380,119.9733,4.2029,4.2513,0.2425
17 Apr 2017,0.0194,0.1103,3.0872,0.3247,6.8348,119.8731,4.2003,4.2719,0.2446
18 Apr 2017,0.0194,0.1096,3.0915,0.3253,6.8368,120.0773,4.2057,4.2731,0.2437
19 Apr 2017,0.0193,0.1092,3.0847,0.3263,6.8078,119.7506,4.1959,4.2549,0.2430
20 Apr 2017,0.0194,0.1093,3.0895,0.3259,6.8090,119.7964,4.1985,4.2555,0.2431
21 Apr 2017,0.0194,0.1102,3.0848,0.3258,6.8054,119.7354,4.1966,4.2534,0.2430
25 Apr 2017,0.0192,0.1093,3.0383,0.3229,6.8016,118.9659,4.1692,4.2509,0.2403
26 Apr 2017,0.0192,0.1078,3.0046,0.3189,6.7884,118.4198,4.1543,4.2428,0.2392
27 Apr 2017,0.0191,0.1078,2.9950,0.3197,6.7776,118.3653,4.1490,4.2361,0.2402
28 Apr 2017,0.0191,0.1078,2.9814,0.3193,6.7591,118.1612,4.1430,4.2245,0.2404
2 May 2017,0.0190,0.1067,2.9923,0.3217,6.7420,117.8072,4.1294,4.2137,0.2391
3 May 2017,0.0190,0.1066,2.9957,0.3185,6.7332,117.5910,4.1214,4.2083,0.2383
4 May 2017,0.0190,0.1069,2.9761,0.3189,6.7464,117.9025,4.1320,4.2164,0.2389
5 May 2017,0.0191,0.1071,2.9909,0.3189,6.7415,118.0675,4.1377,4.2135,0.2393
8 May 2017,0.0191,0.1072,3.0091,0.3178,6.7494,118.0386,4.1359,4.2184,0.2402
9 May 2017,0.0191,0.1072,2.9964,0.3213,6.7229,118.2564,4.1436,4.2019,0.2395
11 May 2017,0.0191,0.1074,2.9751,0.3183,6.7474,118.2821,4.1497,4.2171,0.2398
12 May 2017,0.0191,0.1072,2.9735,0.3206,6.7553,118.2685,4.1452,4.2220,0.2407
15 May 2017,0.0191,0.1069,2.9831,0.3170,6.7535,117.9041,4.1324,4.2210,0.2393
16 May 2017,0.0190,0.1066,2.9688,0.3185,6.7374,117.5726,4.1201,4.2109,0.2383
17 May 2017,0.0191,0.1067,2.9753,0.3151,6.7442,117.6951,4.1240,4.2151,0.2395
18 May 2017,0.0191,0.1067,3.0009,0.3159,6.7129,117.8176,4.1293,4.1956,0.2387
19 May 2017,0.0190,0.1066,2.9775,0.3153,6.6659,117.6543,4.1230,4.1661,0.2388
22 May 2017,0.0190,0.1063,2.9945,0.3149,6.6731,117.3548,4.1121,4.1708,0.2382
23 May 2017,0.0189,0.1059,3.0180,0.3142,6.6412,116.9464,4.0978,4.1506,0.2376
24 May 2017,0.0189,0.1056,3.0122,0.3136,6.6227,116.8831,4.0954,4.1392,0.2376
25 May 2017,0.0189,0.1052,3.0057,0.3122,6.6248,116.4412,4.0799,4.1406,0.2364
26 May 2017,0.0188,0.1050,3.0076,0.3119,6.6253,116.2522,4.0731,4.1410,0.2360
29 May 2017,0.0188,0.1048,3.0221,0.3135,6.6253,116.4139,4.0802,4.1408,0.2362
30 May 2017,0.0189,0.1048,3.0246,0.3132,6.6244,116.5789,4.0845,4.1402,0.2366
31 May 2017,0.0188,0.1050,3.0379,0.3131,6.6346,116.5292,4.0826,4.1467,0.2365
1 Jun 2017,0.0189,0.1054,3.0335,0.3151,6.6506,116.7454,4.0902,4.1567,0.2365
2 Jun 2017,0.0189,0.1052,3.0320,0.3150,6.6382,116.5532,4.0836,4.1489,0.2378
5 Jun 2017,0.0188,0.1047,3.0409,0.3141,6.6257,116.0464,4.0712,4.1412,0.2355
6 Jun 2017,0.0188,0.1047,3.0606,0.3151,6.6232,116.1480,4.0693,4.1395,0.2356
7 Jun 2017,0.0188,0.1040,3.0691,0.3139,6.6196,116.0647,4.0658,4.1372,0.2351
8 Jun 2017,0.0188,0.1045,3.0762,0.3173,6.6304,116.2009,4.0712,4.1441,0.2352
9 Jun 2017,0.0188,0.1044,3.0751,0.3149,6.6350,116.1616,4.0697,4.1469,0.2353
13 Jun 2017,0.0188,0.1044,3.0752,0.3126,6.6152,116.0014,4.0640,4.1344,0.2360
14 Jun 2017,0.0188,0.1039,3.0868,0.3131,6.6254,115.9422,4.0633,4.1409,0.2348
15 Jun 2017,0.0188,0.1043,3.0837,0.3147,6.6265,116.1024,4.0678,4.1415,0.2363
16 Jun 2017,0.0188,0.1046,3.0942,0.3133,6.6326,116.4427,4.0805,4.1454,0.2357
19 Jun 2017,0.0188,0.1048,3.1067,0.3134,6.6436,116.4611,4.0798,4.1523,0.2357
20 Jun 2017,0.0189,0.1048,3.1093,0.3162,6.6504,116.6501,4.0865,4.1565,0.2363
21 Jun 2017,0.0189,0.1048,3.1049,0.3130,6.6362,116.7590,4.0903,4.1477,0.2360
22 Jun 2017,0.0189,0.1047,3.1133,0.3161,6.6375,116.7093,4.0902,4.1484,0.2362
23 Jun 2017,0.0189,0.1046,3.1232,0.3144,6.6558,116.7454,4.0912,4.1599,0.2364
28 Jun 2017,0.0189,0.1049,3.1273,0.3142,6.6574,117.0369,4.1021,4.1609,0.2375
29 Jun 2017,0.0189,0.1049,3.1389,0.3142,6.6550,116.9496,4.0968,4.1595,0.2371
30 Jun 2017,0.0189,0.1048,3.1473,0.3148,6.6347,116.9103,4.0950,4.1468,0.2370
3 Jul 2017,0.0189,0.1049,3.1356,0.3149,6.6332,117.0145,4.0988,4.1458,0.2392
4 Jul 2017,0.0189,0.1046,3.1262,0.3146,6.6376,117.0040,4.0997,4.1486,0.2401
5 Jul 2017,0.0189,0.1049,3.1228,0.3140,6.6258,116.9616,3.9787,4.1411,0.2404
6 Jul 2017,0.0189,0.1049,3.1315,0.3142,6.6404,117.0297,4.0419,4.1503,0.2401
7 Jul 2017,0.0189,0.1048,3.1289,0.3172,6.6486,117.0161,4.0595,4.1555,0.2404
10 Jul 2017,0.0189,0.1048,3.1259,0.3171,6.6576,116.9904,4.0807,4.1611,0.2404
11 Jul 2017,0.0189,0.1049,3.1072,0.3139,6.6592,117.0193,4.0871,4.1619,0.2402
12 Jul 2017,0.0189,0.1047,3.1049,0.3151,6.6558,116.9344,4.0829,4.1598,0.2395
13 Jul 2017,0.0189,0.1048,3.1349,0.3133,6.6584,116.8527,4.0779,4.1615,0.2388
14 Jul 2017,0.0189,0.1048,3.1410,0.3140,6.6599,116.8799,4.0800,4.1625,0.2390
17 Jul 2017,0.0189,0.1046,3.1393,0.3146,6.6592,116.7334,4.0717,4.1620,0.2383
18 Jul 2017,0.0189,0.1046,3.1505,0.3146,6.6638,116.7302,4.0717,4.1648,0.2387
19 Jul 2017,0.0189,0.1046,3.1563,0.3159,6.6641,116.7198,4.0720,4.1650,0.2387
20 Jul 2017,0.0189,0.1047,3.1512,0.3139,6.6607,116.8407,4.0767,4.1629,0.2394
21 Jul 2017,0.0189,0.1042,3.1856,0.3151,6.6602,116.6773,4.0688,4.1627,0.2399
24 Jul 2017,0.0188,0.1041,3.1825,0.3133,6.6423,116.4427,4.0600,4.1514,0.2396
25 Jul 2017,0.0188,0.1042,3.1807,0.3132,6.6491,116.5789,4.0661,4.1557,0.2392
26 Jul 2017,0.0188,0.1041,3.1802,0.3134,6.6532,116.6469,4.0679,4.1583,0.2390
27 Jul 2017,0.0188,0.1040,3.2204,0.3126,6.6685,116.4307,4.0595,4.1677,0.2393
28 Jul 2017,0.0188,0.1040,3.1991,0.3131,6.6708,116.5228,4.0630,4.1693,0.2394
31 Jul 2017,0.0188,0.1041,3.2060,0.3151,6.6708,116.4988,4.0605,4.1693,0.2391
1 Aug 2017,0.0188,0.1041,3.2103,0.3145,6.6833,116.6109,4.0645,4.1771,0.2390
2 Aug 2017,0.0188,0.1040,3.1825,0.3142,6.7077,116.5941,4.0637,4.1924,0.2396
3 Aug 2017,0.0188,0.1040,3.1684,0.3137,6.7243,116.5020,4.0611,4.2027,0.2395
4 Aug 2017,0.0188,0.1038,3.1868,0.3141,6.7169,116.4820,4.0620,4.1981,0.2407
7 Aug 2017,0.0188,0.1039,3.1552,0.3150,6.7200,116.6229,4.0656,4.1999,0.2406
8 Aug 2017,0.0189,0.1040,3.1533,0.3151,6.7216,116.6757,4.0690,4.2011,0.2414
9 Aug 2017,0.0189,0.1040,3.1415,0.3142,6.7215,116.7574,4.0698,4.2009,0.2413
10 Aug 2017,0.0189,0.1040,3.1197,0.3151,6.7102,116.8391,4.0732,4.1938,0.2416
11 Aug 2017,0.0189,0.1041,3.1287,0.3158,6.6894,116.9360,4.0825,4.1809,0.2416
14 Aug 2017,0.0189,0.1046,3.1327,0.3157,6.7011,116.9072,4.0816,4.1882,0.2421
15 Aug 2017,0.0189,0.1038,3.1319,0.3157,6.7007,116.9752,4.0773,4.1897,0.2418
16 Aug 2017,0.0189,0.1040,3.1151,0.3160,6.6926,116.9888,4.0778,4.1828,0.2422
17 Aug 2017,0.0189,0.1036,3.1381,0.3145,6.6908,116.8936,4.0745,4.1847,0.2413
18 Aug 2017,0.0189,0.1037,3.1413,0.3146,6.6877,116.7590,4.0711,4.1798,0.2413
21 Aug 2017,0.0189,0.1036,3.1326,0.3151,6.6901,116.6894,4.0674,4.1813,0.2418
22 Aug 2017,0.0188,0.1036,3.1242,0.3158,6.6737,116.5108,4.0612,4.1711,0.2410
23 Aug 2017,0.0188,0.1039,3.0854,0.3144,6.6721,116.4820,4.0614,4.1701,0.2413
24 Aug 2017,0.0188,0.1057,3.0855,0.3150,6.6820,116.5684,4.0631,4.1763,0.2419
25 Aug 2017,0.0188,0.1056,3.0875,0.3144,6.6721,116.3186,4.0546,4.1703,0.2414
28 Aug 2017,0.0188,0.1048,3.0910,0.3149,6.6813,116.1889,4.0498,4.1758,0.2411
29 Aug 2017,0.0188,0.1050,3.1045,0.3130,6.6654,116.1616,4.0519,4.1659,0.2418
30 Aug 2017,0.0188,0.1051,3.0953,0.3135,6.6841,116.2674,4.0584,4.1775,0.2422
5 Sep 2017,0.0187,0.1047,3.0620,0.3140,6.6451,115.9935,4.0432,4.1531,0.2417
6 Sep 2017,0.0187,0.1043,3.0668,0.3121,6.6124,115.4857,4.0322,4.1328,0.2405
7 Sep 2017,0.0185,0.1035,3.0303,0.3123,6.5751,114.6338,3.9971,4.1094,0.2384
8 Sep 2017,0.0185,0.1032,3.0639,0.3092,6.5668,114.2406,3.9829,4.1043,0.2379
11 Sep 2017,0.0185,0.1032,3.0565,0.3108,6.5706,114.2527,3.9824,4.1066,0.2380
12 Sep 2017,0.0185,0.1033,3.0741,0.3116,6.5732,114.5249,3.9936,4.1083,0.2382
13 Sep 2017,0.0184,0.1029,3.0544,0.3104,6.5489,114.1029,3.9768,4.0932,0.2377
14 Sep 2017,0.0185,0.1032,3.0413,0.3104,6.5598,114.4265,3.9953,4.0999,0.2379
15 Sep 2017,0.0184,0.1029,3.0469,0.3091,6.5408,114.1029,3.9768,4.0880,0.2376
18 Sep 2017,0.0184,0.1028,3.0627,0.3119,6.5397,114.0605,3.9767,4.0873,0.2370
19 Sep 2017,0.0184,0.1030,3.0544,0.3085,6.5263,114.1438,3.9783,4.0799,0.2375
20 Sep 2017,0.0184,0.1029,3.0796,0.3080,6.5140,114.0349,3.9745,4.0712,0.2374
21 Sep 2017,0.0185,0.1030,3.0757,0.3105,6.4801,114.2799,3.9834,4.0501,0.2380
25 Sep 2017,0.0185,0.1031,3.0618,0.3096,6.4627,114.3056,3.9840,4.0392,0.2380
26 Sep 2017,0.0185,0.1033,3.0356,0.3093,6.4349,114.5265,3.9919,4.0229,0.2382
27 Sep 2017,0.0186,0.1036,3.0326,0.3096,6.4184,114.8715,4.0030,4.0114,0.2393
28 Sep 2017,0.0186,0.1039,3.0430,0.3108,6.4475,115.1752,4.0128,4.0296,0.2392
29 Sep 2017,0.0186,0.1039,3.0447,0.3123,6.4591,114.9453,4.0066,4.0369,0.2393
2 Oct 2017,0.0186,0.1042,3.0419,0.3115,6.4829,115.2768,4.0167,4.0534,0.2398
3 Oct 2017,0.0186,0.1041,3.0365,0.3112,6.4665,115.3961,4.0219,4.0417,0.2406
4 Oct 2017,0.0186,0.1038,3.0299,0.3105,6.4700,115.1270,4.0128,4.0437,0.2396
5 Oct 2017,0.0186,0.1041,3.0284,0.3105,6.5057,115.1375,4.0133,4.0660,0.2393
6 Oct 2017,0.0186,0.1043,3.0058,0.3110,6.4830,115.3417,4.0252,4.0519,0.2397
9 Oct 2017,0.0186,0.1041,2.9953,0.3109,6.4742,115.2297,4.0212,4.0464,0.2405
10 Oct 2017,0.0186,0.1039,2.9854,0.3105,6.4661,114.9878,4.0126,4.0412,0.2392
11 Oct 2017,0.0186,0.1041,2.9806,0.3126,6.4641,114.7941,4.0100,4.0400,0.2392
12 Oct 2017,0.0186,0.1041,3.0046,0.3095,6.4818,114.8548,4.0157,4.0512,0.2394
13 Oct 2017,0.0186,0.1040,3.0155,0.3101,6.5043,114.9061,4.0071,4.0652,0.2395
16 Oct 2017,0.0186,0.1040,3.0279,0.3093,6.5120,114.7956,4.0062,4.0700,0.2391
17 Oct 2017,0.0186,0.1041,3.0316,0.3099,6.5067,114.9877,4.0176,4.0667,0.2394
19 Oct 2017,0.0186,0.1042,2.9702,0.3105,6.4942,114.9878,4.0128,4.0585,0.2390
20 Oct 2017,0.0186,0.1042,2.9514,0.3100,6.5000,115.0558,4.0104,4.0609,0.2395
23 Oct 2017,0.0186,0.1045,2.9474,0.3104,6.5121,115.2857,4.0195,4.0701,0.2399
24 Oct 2017,0.0186,0.1043,2.9361,0.3124,6.5140,115.2328,4.0195,4.0713,0.2397
25 Oct 2017,0.0186,0.1044,2.9142,0.3127,6.4989,115.2888,4.0195,4.0619,0.2399
26 Oct 2017,0.0186,0.1041,2.9113,0.3095,6.5304,115.2752,4.0207,4.0816,0.2399
27 Oct 2017,0.0187,0.1049,2.9031,0.3094,6.5204,115.4794,4.0259,4.0756,0.2402
30 Oct 2017,0.0187,0.1046,2.9057,0.3100,6.5336,115.3689,4.0223,4.0836,0.2401
31 Oct 2017,0.0186,0.1041,2.8957,0.3088,6.5344,115.1919,4.0167,4.0840,0.2394
1 Nov 2017,0.0186,0.1044,2.9285,0.3102,6.5521,115.1935,4.0181,4.0950,0.2396
2 Nov 2017,0.0186,0.1043,2.9220,0.3101,6.5426,115.1815,4.0214,4.0892,0.2400
3 Nov 2017,0.0186,0.1044,2.9329,0.3105,6.5578,115.3145,4.0240,4.0986,0.2400
6 Nov 2017,0.0187,0.1046,2.9207,0.3107,6.5503,115.3689,4.0202,4.0940,0.2400
7 Nov 2017,0.0186,0.1046,2.9267,0.3124,6.5132,115.1647,4.0171,4.0708,0.2401
8 Nov 2017,0.0186,0.1046,2.9231,0.3099,6.5013,115.1029,4.0166,4.0633,0.2391
9 Nov 2017,0.0186,0.1041,2.9364,0.3091,6.4889,114.7804,4.0095,4.0556,0.2389
10 Nov 2017,0.0185,0.1037,2.9067,0.3060,6.4398,114.1029,3.9895,4.0248,0.2375
13 Nov 2017,0.0184,0.1034,2.8993,0.3071,6.4013,114.0605,3.9747,4.0009,0.2376
14 Nov 2017,0.0185,0.1037,2.8760,0.3075,6.4058,114.1966,3.9828,4.0035,0.2376
15 Nov 2017,0.0184,0.1033,2.8767,0.3064,6.4022,113.8034,3.9657,4.0013,0.2373
16 Nov 2017,0.0184,0.1033,2.8638,0.3061,6.3997,113.6825,3.9652,3.9999,0.2363
17 Nov 2017,0.0183,0.1030,2.8269,0.3053,6.4116,113.3678,3.9505,4.0075,0.2361
20 Nov 2017,0.0183,0.1026,2.8364,0.3044,6.3884,113.0396,3.9425,3.9927,0.2349
21 Nov 2017,0.0182,0.1024,2.8138,0.3036,6.3741,112.7581,3.9350,3.9838,0.2344
22 Nov 2017,0.0181,0.1016,2.8134,0.3017,6.3439,112.0353,3.9032,3.9649,0.2332
23 Nov 2017,0.0181,0.1015,2.8330,0.3016,6.3482,111.9960,3.9065,3.9677,0.2324
24 Nov 2017,0.0181,0.1014,2.8294,0.3018,6.3675,112.0845,3.9095,3.9797,0.2327
27 Nov 2017,0.0181,0.1017,2.8344,0.3017,6.3700,112.0368,3.9014,3.9812,0.2320
28 Nov 2017,0.0181,0.1012,2.8414,0.3008,6.3649,111.6950,3.8914,3.9780,0.2317
29 Nov 2017,0.0180,0.1010,2.8257,0.2991,6.3487,111.1504,3.8710,3.9678,0.2299
30 Nov 2017,0.0180,0.1011,2.7950,0.3001,6.3367,111.2851,3.8790,3.9604,0.2312
4 Dec 2017,0.0179,0.1004,2.7892,0.2982,6.3162,110.5772,3.8525,3.9476,0.2296
5 Dec 2017,0.0179,0.1005,2.7959,0.2974,6.3154,110.7103,3.8582,3.9471,0.2289
6 Dec 2017,0.0179,0.1007,2.8089,0.2990,6.3179,110.8918,3.8616,3.9488,0.2290
7 Dec 2017,0.0180,0.1008,2.7959,0.3001,6.3276,111.2730,3.8771,3.9547,0.2290
8 Dec 2017,0.0180,0.1009,2.7957,0.3000,6.3375,111.2291,3.8524,3.9609,0.2295
11 Dec 2017,0.0180,0.1004,2.8216,0.2981,6.3377,111.0249,3.8526,3.9608,0.2289
12 Dec 2017,0.0180,0.1006,2.8305,0.2993,6.3246,110.9977,3.7533,3.9529,0.2287
13 Dec 2017,0.0180,0.1008,2.8383,0.3011,6.3418,111.2594,3.7320,3.9636,0.2287
14 Dec 2017,0.0180,0.1007,2.8556,0.2994,6.3461,111.1232,3.7172,3.9663,0.2289
15 Dec 2017,0.0180,0.1008,2.8712,0.2998,6.3737,111.2624,3.7192,3.9835,0.2287
18 Dec 2017,0.0180,0.1009,2.8682,0.2997,6.3709,111.2367,3.7183,3.9818,0.2290
19 Dec 2017,0.0179,0.1006,2.8592,0.2982,6.3708,111.0083,3.6863,3.9818,0.2285
20 Dec 2017,0.0179,0.1007,2.8427,0.2982,6.3653,111.0083,3.6863,3.9783,0.2281
21 Dec 2017,0.0180,0.1006,2.8558,0.2985,6.3676,111.1384,3.6870,3.9798,0.2288
22 Dec 2017,0.0180,0.1006,2.8642,0.2991,6.3695,111.0960,3.6857,3.9809,0.2284
26 Dec 2017,0.0180,0.1007,2.8706,0.3008,6.3751,111.2185,3.6981,3.9845,0.2284
27 Dec 2017,0.0180,0.1007,2.8837,0.2999,6.3693,111.2140,3.6897,3.9808,0.2290
28 Dec 2017,0.0179,0.1002,2.8836,0.2988,6.3435,110.7133,3.6735,3.9646,0.2286
29 Dec 2017,0.0178,0.0999,2.8790,0.2974,6.3388,110.1885,3.6563,3.9617,0.2276
2 Jan 2018,0.0177,0.0992,2.8643,0.2958,6.3205,109.4458,3.6315,3.9503,0.2265
3 Jan 2018,0.0177,0.0993,2.8576,0.2958,6.3354,109.5139,3.6326,3.9595,0.2273
4 Jan 2018,0.0176,0.0991,2.8517,0.2953,6.3185,109.1055,3.6190,3.9491,0.2267
5 Jan 2018,0.0176,0.0986,2.8592,0.2946,6.3072,108.8469,3.6100,3.9420,0.2258
8 Jan 2018,0.0176,0.0988,2.8620,0.2944,6.2988,108.7818,3.6077,3.9368,0.2256
9 Jan 2018,0.0177,0.0989,2.8762,0.2981,6.3057,109.1600,3.6203,3.9411,0.2272
10 Jan 2018,0.0176,0.0988,2.8811,0.2976,6.2850,108.9898,3.6147,3.9282,0.2260
11 Jan 2018,0.0176,0.0987,2.8767,0.2957,6.2661,108.6729,3.6041,3.9169,0.2253
12 Jan 2018,0.0175,0.0985,2.8801,0.2942,6.2460,108.1239,3.5860,3.9038,0.2243
15 Jan 2018,0.0174,0.0979,2.8838,0.2942,6.2374,107.7442,3.5732,3.8984,0.2231
16 Jan 2018,0.0174,0.0979,2.8765,0.2942,6.1843,107.7442,3.5732,3.8651,0.2233
17 Jan 2018,0.0174,0.0979,2.8684,0.2944,6.1854,107.6519,3.5701,3.8659,0.2234
18 Jan 2018,0.0174,0.0980,2.8840,0.2941,6.2023,107.7623,3.5738,3.8764,0.2234
19 Jan 2018,0.0173,0.0974,2.8804,0.2921,6.1762,107.1438,3.5534,3.8602,0.2221
22 Jan 2018,0.0173,0.0975,2.8695,0.2939,6.1689,107.0758,3.5511,3.8555,0.2218
23 Jan 2018,0.0173,0.0974,2.8763,0.2943,6.1561,106.9533,3.5470,3.8475,0.2219
24 Jan 2018,0.0172,0.0969,2.8924,0.2926,6.1488,106.5721,3.5344,3.8430,0.2206
25 Jan 2018,0.0172,0.0964,2.8645,0.2925,6.1242,106.0821,3.5181,3.8276,0.2203
26 Jan 2018,0.0170,0.0958,2.8518,0.2912,6.0908,105.3527,3.4938,3.8056,0.2187
29 Jan 2018,0.0171,0.0964,2.8496,0.2923,6.1119,105.7719,3.5078,3.8199,0.2197
30 Jan 2018,0.0172,0.0966,2.8459,0.2933,6.1187,106.1409,3.5198,3.8241,0.2209
2 Feb 2018,0.0171,0.0964,2.8612,0.2941,6.0762,105.8550,3.5103,3.7965,0.2203
5 Feb 2018,0.0172,0.0968,2.8535,0.2947,6.0820,106.1695,3.5207,3.8012,0.2213
6 Feb 2018,0.0172,0.0970,2.8638,0.2955,6.1075,106.5993,3.5351,3.8172,0.2220
7 Feb 2018,0.0172,0.0968,2.8582,0.2946,6.0920,106.3558,3.5270,3.8075,0.2212
8 Feb 2018,0.0173,0.0972,2.8255,0.2967,6.1100,106.8852,3.5446,3.8187,0.2228
9 Feb 2018,0.0174,0.0975,2.8414,0.2966,6.1255,107.2391,3.5564,3.8284,0.2227
